Column2,Month,Year,PO#,Invoice Date,Invoice#, total Invoice Amt ,TRS,Project2, Amount ,Cost Centre,Order#,Column3,Column1,,,,,,,,,,,,
vendor 1025,Nov,2023,6101255227,2023-12-05,10693508," $19,180.60 ",SOM7090206,Security Vulnerability Assessment, $396.84 ,,,,6855,,,,,,,,,,,,
vendor 1025,Nov,2023,6101255227,2023-12-05,10693508," $19,180.60 ",SOM7080344,Incident Case Management Solution, $462.98 ,0,0,FLM,6856,,,,,,,,,,,,
vendor 1025,Nov,2023,6101255227,2023-12-05,10693508," $19,180.60 ",SOM7086967,IT Transformation Roadmap-Project-244 , $198.42 ,,,,6857,,,,,,,,,,,,
vendor 1025,Nov,2023,6101255227,2023-12-05,10693508," $19,180.60 ",SOM7081794,Database SRVs," $7,242.33 ",930092432,171318,TTB,6858,,,,,,,,,,,,
vendor 1025,Nov,2023,6101255227,2023-12-05,10693508," $19,180.60 ",SOM7086943,Consent (OT), $132.28 ,,,,6859,,,,,,,,,,,,
vendor 1025,Nov,2023,6101255227,2023-12-05,10693508," $19,180.60 ",SOM7080982,Central SRVs Reorganization Project (Project-177), $132.28 ,171318,0,TTB,6860,,,,,,,,,,,,
vendor 1025,Nov,2023,6101255227,2023-12-05,10693508," $19,180.60 ",SDS9083811,HB Healthy Baby Incidents, $132.28 ,,,,6861,,,,,,,,,,,,
vendor 1025,Nov,2023,6101255227,2023-12-05,10693508," $19,180.60 ",SOM7087499,HS - Maintenance, $462.98 ,171318,0,TTB,6862,,,,,,,,,,,,
vendor 1025,Nov,2023,6101255227,2023-12-05,10693508," $19,180.60 ",SOM7081789,SKJ -  Audio to Text, $198.42 ,930092432,171318,TTB,6863,,,,,,,,,,,,
vendor 1025,Nov,2023,6101255227,2023-12-05,10693508," $19,180.60 ",SOM7081805,Database SRVs - Incident (Break Fix)," $6,051.81 ",171318,941192432,TTB,6864,,,,,,,,,,,,
vendor 1025,Nov,2023,6101255227,2023-12-05,10693508," $19,180.60 ",SOM7081098,Completion of Payment Gate--# 4 (25% of project), $66.14 ,930092432,171318,TTB,6865,,,,,,,,,,,,
vendor 1025,Nov,2023,6101255227,2023-12-05,10693508," $19,180.60 ",SOM7083668,VL - LAB Enhancements, $66.14 ,,,,6866,,,,,,,,,,,,
vendor 1025,Nov,2023,6101255227,2023-12-05,10693508," $19,180.60 ",SDS9089357,TCF132 Vital Stats Online , $264.56 ,214347,941191955,FVN,6867,,,,,,,,,,,,
vendor 1025,Nov,2023,6101255227,2023-12-05,10693508," $19,180.60 ",SDS9081165,QROTA -  Incidents, $198.42 ,,,,6868,,,,,,,,,,,,
vendor 1025,Nov,2023,6101255227,2023-12-05,10693508," $19,180.60 ",SOM7081161,ProofPoint, $264.56 ,171318,0,TTB,6869,,,,,,,,,,,,
vendor 1025,Nov,2023,6101255227,2023-12-05,10693508," $19,180.60 ",SOM7085112,Provincial Nominee Program Requests, $925.96 ,171318,0,TTB,6870,,,,,,,,,,,,
vendor 1025,Nov,2023,6101255227,2023-12-05,10693508," $19,180.60 ",SOM7088124,CME - Request For SRV, $198.42 ,,,,6871,,,,,,,,,,,,
vendor 1025,Jan,2024,6101255227,2024-02-02,10771718," $19,180.60 ",SOM7081794,Database SRVs," $8,168.29 ",930092432,171318,TTB,6872,,,,,,,,,,,,
vendor 1025,Jan,2024,6101255227,2024-02-02,10771718," $19,180.60 ",SOM7081265,PRS Small Enhancements, $198.42 ,930092432,171318,TTB,6873,,,,,,,,,,,,
vendor 1025,Jan,2024,6101255227,2024-02-02,10771718," $19,180.60 ",SOM7081805,Database SRVs - Incident (Break Fix)," $7,936.80 ",171318,941192432,TTB,6874,,,,,,,,,,,,
vendor 1025,Jan,2024,6101255227,2024-02-02,10771718," $19,180.60 ",SOM7081161,ProofPoint, $66.14 ,171318,0,TTB,6875,,,,,,,,,,,,
vendor 1025,Jan,2024,6101255227,2024-02-02,10771718," $19,180.60 ",SOM7081789,SKJ -  Audio to Text, $231.49 ,930092432,171318,TTB,6876,,,,,,,,,,,,
vendor 1025,Jan,2024,6101255227,2024-02-02,10771718," $19,180.60 ",SOM7081098,Completion of Payment Gate--# 4 (25% of project), $330.70 ,930092432,171318,TTB,6877,,,,,,,,,,,,
vendor 1025,Jan,2024,6101255227,2024-02-02,10771718," $19,180.60 ",SOM7081162,ERP-MM, $231.49 ,171318,0,TTB,6878,,,,,,,,,,,,
vendor 1025,Jan,2024,6101255227,2024-02-02,10771718," $19,180.60 ",SOM7087499,HS - Maintenance, $661.40 ,171318,0,TTB,6879,,,,,,,,,,,,
vendor 1025,Jan,2024,6101255227,2024-02-02,10771718," $19,180.60 ",SDS9089786,Phase 3-Implementation-Milestone 4-UAT & documentation, $99.21 ,0,941192432,SKJ,6880,,,,,,,,,,,,
vendor 1025,Jan,2024,6101255227,2024-02-02,10771718," $19,180.60 ",SOM7083669,CAMA System - Scope-1 Phase 1 - Project-227, $396.84 ,930092432,171318,TTB,6881,,,,,,,,,,,,
vendor 1025,Jan,2024,6101255227,2024-02-02,10771718," $19,180.60 ",SOM7080967,CCAIiiN - Maintenance, $66.14 ,0,0,0,6882,,,,,,,,,,,,
vendor 1025,Jan,2024,6101255227,2024-02-02,10771718," $19,180.60 ",SOM7080977,Portable Child Care Benefit Rebate, $132.28 ,930092432,171318,TTB,6883,,,,,,,,,,,,
vendor 1025,Feb,2024,6101255227,2024-03-02,10824546," $18,221.57 ",SOM7081794,Database SRVs," $7,738.38 ",930092432,171318,TTB,6884,,,,,,,,,,,,
vendor 1025,Feb,2024,6101255227,2024-03-02,10824546," $18,221.57 ",SOM7080958,Great Plains Dynamics Enhancements, $132.28 ,,,,6885,,,,,,,,,,,,
vendor 1025,Feb,2024,6101255227,2024-03-02,10824546," $18,221.57 ",SOM7081805,Database SRVs - Incident (Break Fix)," $8,069.08 ",171318,941192432,TTB,6886,,,,,,,,,,,,
vendor 1025,Feb,2024,6101255227,2024-03-02,10824546," $18,221.57 ",SDS9080944,VOCC - Maintenance, $66.14 ,,,,6887,,,,,,,,,,,,
vendor 1025,Feb,2024,6101255227,2024-03-02,10824546," $18,221.57 ",SOM7081788,LEG - Data Center Migration, $330.70 ,930092432,171318,TTB,6888,,,,,,,,,,,,
vendor 1025,Feb,2024,6101255227,2024-03-02,10824546," $18,221.57 ",SOM7081161,ProofPoint, $66.14 ,171318,0,TTB,6889,,,,,,,,,,,,
vendor 1025,Feb,2024,6101255227,2024-03-02,10824546," $18,221.57 ",SOM7081789,SKJ -  Audio to Text, $859.82 ,930092432,171318,TTB,6890,,,,,,,,,,,,
vendor 1025,Feb,2024,6101255227,2024-03-02,10824546," $18,221.57 ",SDS9082332,2021 - Special 1 - Project-236 (OT), $462.98 ,,,,6891,,,,,,,,,,,,
vendor 1025,Feb,2024,6101255227,2024-03-02,10824546," $18,221.57 ",SOM7083669,CAMA System - Scope-1 Phase 1 - Project-227, $132.28 ,930092432,171318,TTB,6892,,,,,,,,,,,,
vendor 1025,Feb,2024,6101255227,2024-03-02,10824546," $18,221.57 ",SDS9083811,HB Healthy Baby Incidents, $363.77 ,,,,6893,,,,,,,,,,,,
vendor 1025,Jan,2024,6101255227,2024-02-02,10771718," $19,180.60 ",SDS9083811,HB Healthy Baby Incidents, $661.40 ,,,,6894,,,,,,,,,,,,
vendor 1041,Jan,2024,6101222615,2024-02-08,3547," $10,150.00 ",SDS9090093,RFSO Transition Project -  Scope-1 (Project-214)," $10,150.00 ",171318,941192469,TTB,6895,,,,,,,,,,,,
vendor 1041,Feb,2024,6101222615,2024-03-08,3611," $13,775.00 ",SDS9090093,RFSO Transition Project -  Scope-1 (Project-214)," $13,775.00 ",171318,941192469,TTB,6896,,,,,,,,,,,,
vendor 1019,Jun,2023,6101236760,2023-11-02,9694317," $17,907.00 ",MCC7090558,SCCM - Security Operations Professional SRVs," $7,016.75 ",0,0,0,6897,,,,,,,,,,,,
vendor 1019,Jun,2023,6101236760,2023-11-02,9694317," $17,907.00 ",SDS9090363,Project-295 - eConsent," $10,890.25 ",171225,411113663,TZN,6898,,,,,,,,,,,,
vendor 1019,Mar,2023,6101236760,2023-03-17,9836972," $21,170.90 ",RtQ090333,Cyber Risk Reduction ," $15,367.00 ",171225,411113962,TTB,6899,,,,,,,,,,,,
vendor 1019,Mar,2023,6101236760,2023-03-17,9836972," $21,170.90 ",SDS9090363,Project-295 - eConsent," $5,842.00 ",171225,411113663,TZN,6900,,,,,,,,,,,,
vendor 1019,Sep,2023,6101236760,2023-03-17,9836974," $16,217.90 ",MCC7090558,SCCM - Security Operations Professional SRVs," $1,968.50 ",0,0,0,6901,,,,,,,,,,,,
vendor 1019,Sep,2023,6101236760,2023-03-17,9836974," $16,217.90 ",SDS9090363,Project-295 - eConsent," $14,287.50 ",171225,411113663,TZN,6902,,,,,,,,,,,,
vendor 1019,Jul,2023,6101236760,2023-03-17,9836973," $14,732.00 ",MCC7090558,SCCM - Security Operations Professional SRVs," $3,048.00 ",0,0,0,6903,,,,,,,,,,,,
vendor 1019,Jul,2023,6101236760,2023-03-17,9836973," $14,732.00 ",SDS9090363,Project-295 - eConsent," $11,684.00 ",171225,411113663,TZN,6904,,,,,,,,,,,,
vendor 1042,Jan,2024,6101269621,2024-02-13,13935," $8,156.25 ",SDS9090387,SAMIN-358295-MHSC-Format-Change," $8,156.25 ",171318,0,TTB,6905,,,,,,,,,,,,
vendor 1042,Feb,2024,6101269621,2024-03-15,16232," $5,312.50 ",SDS9090387,SAMIN-358295-MHSC-Format-Change," $5,312.50 ",171318,0,TTB,6906,,,,,,,,,,,,
vendor 1041,Jan,2024,6101248435,2024-02-07,3543," $27,836.25 ",MCC7090497,SCCM - Program Management," $26,666.25 ",,,,6907,,,,,,,,,,,,
vendor 1041,Jan,2024,6101248435,2024-02-07,3543," $27,836.25 ",MCC7090557,SCCM - Information Security Policy and Standards  Update," $1,170.00 ",,,,6908,,,,,,,,,,,,
vendor 1041,Feb,2024,6101248435,2024-03-06,3602," $10,237.50 ",MCC7090497,SCCM - Program Management," $10,237.50 ",,,,6909,,,,,,,,,,,,
vendor 1029,Dec,2023,6101242802,2023-12-31,S43870," $16,368.75 ",SDS9089108,Project-088 WSH Link Replacement," $12,420.00 ",190588,511140341,FVN,6910,,,,,,,,,,,,
vendor 1029,Dec,2023,6101242802,2023-12-31,S43870," $16,368.75 ",SDS9089160,Grants Portal - 0," $3,948.75 ",215347,311107269,MR,6911,,,,,,,,,,,,
vendor 1029,Jan,2024,6101242802,2024-01-31,S44316," $20,553.75 ",SDS9089108,Project-088 WSH Link Replacement," $8,606.25 ",190588,511140341,FVN,6912,,,,,,,,,,,,
vendor 1029,Jan,2024,6101242802,2024-01-31,S44316," $20,553.75 ",SDS9089160,Grants Portal - 0," $11,947.50 ",215347,311107269,MR,6913,,,,,,,,,,,,
vendor 1029,Feb,2024,6101242802,2024-02-28,S44538," $18,596.25 ",SDS9089108,Project-088 WSH Link Replacement," $7,728.75 ",190588,511140341,FVN,6914,,,,,,,,,,,,
vendor 1029,Feb,2024,6101242802,2024-02-28,S44538," $18,596.25 ",SDS9089160,Grants Portal - 0," $10,867.50 ",215347,311107269,MR,6915,,,,,,,,,,,,
vendor 1030,Jan,2024,6101247859,2024-01-31,1058," $11,453.75 ",RtQ080621,PRISM Phase 1 Implementation Project - Project242," $11,453.75 ",171318,941192701,TTB,6916,,,,,,,,,,,,
vendor 1030,Feb,2024,6101247859,2024-02-28,1131," $10,688.75 ",RtQ080621,PRISM Phase 1 Implementation Project - Project242," $10,688.75 ",171318,941192701,TTB,6917,,,,,,,,,,,,
vendor 1030,Jan,2024,6101243146,2024-01-31,4749," $18,596.25 ",RtQ089502,"Project Management (For the Weeks Ending September 11, 18, 25)"," $18,596.25 ",171318,941192357,TTB,6918,,,,,,,,,,,,
vendor 1030,Feb,2024,6101243146,2024-02-28,4859," $18,596.25 ",RtQ089502,"Project Management (For the Weeks Ending September 11, 18, 25)"," $18,596.25 ",171318,941192357,TTB,6919,,,,,,,,,,,,
vendor 1041,Jan,2024,6101246466,2024-02-06,3528," $11,940.00 ",RtQ080621,PRISM Phase 1 Implementation Project - Project242," $11,940.00 ",171318,941192701,TTB,6920,,,,,,,,,,,,
vendor 1041,Jan,2024,6101253242,2024-02-06,3529," $17,297.50 ",SOM7081511,FOUR - I - Database SRVs," $3,217.50 ",171318,941192437,FVN,6921,,,,,,,,,,,,
vendor 1041,Jan,2024,6101253242,2024-02-06,3529," $17,297.50 ",SDS9089920,LBIS Modernization - 0," $14,080.00 ",171225,411113089,LZG,6922,,,,,,,,,,,,
vendor 1041,Feb,2024,6101253242,2024-03-07,3609," $15,152.50 ",SOM7081511,FOUR - I - Database SRVs," $2,970.00 ",171318,941192437,FVN,6923,,,,,,,,,,,,
vendor 1041,Feb,2024,6101253242,2024-03-07,3609," $15,152.50 ",SDS9089920,LBIS Modernization - 0," $12,182.50 ",171225,411113089,LZG,6924,,,,,,,,,,,,
vendor 1023,Nov,2023,6101250677,2023-11-30,IS-241583," $19,792.50 ",SDS9090623,Project-1106 - Student Level Data Initiative ," $5,525.00 ",,,,6925,,,,,,,,,,,,
vendor 1023,Nov,2023,6101250677,2023-11-30,IS-241583," $19,792.50 ",SDS9090322,Project-277 - LES Replacement and Online Portal - Scope-1," $1,560.00 ",171293,941192095,SKJ,6926,,,,,,,,,,,,
vendor 1023,Nov,2023,6101250677,2023-11-30,IS-241583," $19,792.50 ",SDS9090153,Aquarius Web Portal Project (Project-006) - Scope-1, $812.50 ,135072,311107233,STH,6927,,,,,,,,,,,,
vendor 1023,Nov,2023,6101250677,2023-11-30,IS-241583," $19,792.50 ",SDS9090323,Project-279 - Staff Scheduling - Scope-1," $1,560.00 ",171293,941192098,SKJ,6928,,,,,,,,,,,,
vendor 1023,Nov,2023,6101250677,2023-11-30,IS-241583," $19,792.50 ",SDS9090430,Project-314 - ePledge - Scope-1, $975.00 ,215133,311107463,MR,6929,,,,,,,,,,,,
vendor 1023,Nov,2023,6101250677,2023-11-30,IS-241583," $19,792.50 ",SDS9090457,Project-1024 - COVID Genomics Consult - Scope-1," $3,185.00 ",365600,311107697,FVN,6930,,,,,,,,,,,,
vendor 1023,Nov,2023,6101250677,2023-11-30,IS-241583," $19,792.50 ",SDS9090269,Project-253 - ESD Transformation Consultation - Implementation, $585.00 ,3650600,311107500,FVN,6931,,,,,,,,,,,,
vendor 1023,Nov,2023,6101250677,2023-11-30,IS-241583," $19,792.50 ",SDS9090619,Project-1097 Disability Income Support Program," $5,590.00 ",,,,6932,,,,,,,,,,,,
vendor 1023,Jan,2024,6101250677,2024-01-31,IS-243098," $19,792.50 ",SDS9090619,Project-1097 Disability Income Support Program," $5,037.50 ",,,,6933,,,,,,,,,,,,
vendor 1023,Jan,2024,6101250677,2024-01-31,IS-243098," $19,792.50 ",SDS9090623,Project-1106 - Student Level Data Initiative ," $6,532.50 ",,,,6934,,,,,,,,,,,,
vendor 1023,Jan,2024,6101250677,2024-01-31,IS-243098," $19,792.50 ",SDS9090269,Project-253 - ESD Transformation Consultation - Implementation," $2,925.00 ",3650600,311107500,FVN,6935,,,,,,,,,,,,
vendor 1023,Jan,2024,6101250677,2024-01-31,IS-243098," $19,792.50 ",SDS9090153,Project-207 - PRS - Payment Gate--# 5 - 10%," $1,560.00 ",135072,311107233,STH,6936,,,,,,,,,,,,
vendor 1023,Jan,2024,6101250677,2024-01-31,IS-243098," $19,792.50 ",SDS9090457,Project-1024 - COVID Genomics Consult - Scope-1," $3,737.50 ",365600,311107697,FVN,6937,,,,,,,,,,,,
vendor 1023,Feb,2024,6101250677,2024-02-28,IS-244205," $17,582.50 ",SDS9090619,Project-1097 Disability Income Support Program," $5,980.00 ",,,,6938,,,,,,,,,,,,
vendor 1023,Feb,2024,6101250677,2024-02-28,IS-244205," $17,582.50 ",SDS9090623,Project-1106 - Student Level Data Initiative ," $5,622.50 ",,,,6939,,,,,,,,,,,,
vendor 1023,Feb,2024,6101250677,2024-02-28,IS-244205," $17,582.50 ",SDS9090269,Project-253 - ESD Transformation Consultation - Implementation," $1,365.00 ",3650600,311107500,FVN,6940,,,,,,,,,,,,
vendor 1023,Feb,2024,6101250677,2024-02-28,IS-244205," $17,582.50 ",SDS9090153,Project-207 - PRS - Payment Gate--# 5 - 10%," $1,137.50 ",135072,311107233,STH,6941,,,,,,,,,,,,
vendor 1023,Feb,2024,6101250677,2024-02-28,IS-244205," $17,582.50 ",SDS9090457,Project-1024 - COVID Genomics Consult - Scope-1," $3,477.50 ",365600,311107697,FVN,6942,,,,,,,,,,,,
vendor 1041,Jan,2024,6101253887,2024-02-06,3530," $28,927.50 ",SDS9089648,XY 2747 Website Searchable DB," $6,887.50 ",930084808,311107183,SKJ,6943,,,,,,,,,,,,
vendor 1041,Jan,2024,6101253887,2024-02-06,3530," $28,927.50 ",SDS9090105,Corporater - Balanced Scorecard," $6,887.50 ",195403; IO 100013486; PO 4501231722,311107217,SKJ,6944,,,,,,,,,,,,
vendor 1041,Jan,2024,6101253887,2024-02-06,3530," $28,927.50 ",MCC7090556,SCCM - Security Information and Event Management," $15,152.50 ",,,,6945,,,,,,,,,,,,
vendor 1041,Feb,2024,6101253887,2024-03-06,3598," $26,172.50 ",SDS9089648,XY 2747 Website Searchable DB," $5,510.00 ",930084808,311107183,SKJ,6946,,,,,,,,,,,,
vendor 1041,Feb,2024,6101253887,2024-03-06,3598," $26,172.50 ",SDS9090105,Corporater - Balanced Scorecard," $4,132.50 ",195403; IO 100013486; PO 4501231722,311107217,SKJ,6947,,,,,,,,,,,,
vendor 1041,Feb,2024,6101253887,2024-03-06,3598," $26,172.50 ",MCC7090556,SCCM - Security Information and Event Management," $16,530.00 ",,,,6948,,,,,,,,,,,,
vendor 1042,Jan,2024,6101253203,2024-02-13,13933," $21,162.75 ",SDS9090292,Project-259 - Demand Planning using SRV Now - Scope-1, $278.00 ,165155,311107444,FVN,6949,,,,,,,,,,,,
vendor 1042,Jan,2024,6101253203,2024-02-13,13933," $21,162.75 ",SDS9090157,TESA - Payment Gate--# 5 - part payment as per CR002," $5,004.00 ",135150; ICT Scoping Fund,941192122,STH,6950,,,,,,,,,,,,
vendor 1042,Jan,2024,6101253203,2024-02-13,13933," $21,162.75 ",SDS9090583,Project-1068 - Corporate Wi-Fi," $5,872.75 ",,,,6951,,,,,,,,,,,,
vendor 1042,Jan,2024,6101253203,2024-02-13,13933," $21,162.75 ",SDS9090466,Project-1027 - CRM Salesforce - Scope-1," $1,911.25 ",175243,311107707,HSLL,6952,,,,,,,,,,,,
vendor 1042,Jan,2024,6101253203,2024-02-13,13933," $21,162.75 ",SDS9090192,MNP Incident Response, $695.00 ,215122,311104241,MR,6953,,,,,,,,,,,,
vendor 1042,Jan,2024,6101253203,2024-02-13,13933," $21,162.75 ",SDS9090475,Project-1031 - Hearing Room Tech - Vendor Scope-1," $6,081.25 ",,,,6954,,,,,,,,,,,,
vendor 1042,Jan,2024,6101253203,2024-02-13,13933," $21,162.75 ",SDS9090314,Project-271 -  IT Transformation Plan - Scope-1, $556.00 ,171293,941192092,FLM,6955,,,,,,,,,,,,
vendor 1042,Jan,2024,6101253203,2024-02-13,13933," $21,162.75 ",SDS9090235,TESA Vitality Replacement - Project-125, $764.50 ,160996,311107244,FLM,6956,,,,,,,,,,,,
vendor 1042,Feb,2024,6101253203,2024-03-15,16231," $19,147.25 ",SDS9090583,Project-1068 - Corporate Wi-Fi," $5,143.00 ",,,,6957,,,,,,,,,,,,
vendor 1042,Feb,2024,6101253203,2024-03-15,16231," $19,147.25 ",SDS9090475,Project-1031 - Hearing Room Tech - Vendor Scope-1," $6,220.25 ",,,,6958,,,,,,,,,,,,
vendor 1042,Feb,2024,6101253203,2024-03-15,16231," $19,147.25 ",SDS9090466,Project-1027 - CRM Salesforce - Scope-1," $1,946.00 ",175243,311107707,HSLL,6959,,,,,,,,,,,,
vendor 1042,Feb,2024,6101253203,2024-03-15,16231," $19,147.25 ",SDS9090235,TESA Vitality Replacement - Project-125, $834.00 ,160996,311107244,FLM,6960,,,,,,,,,,,,
vendor 1042,Feb,2024,6101253203,2024-03-15,16231," $19,147.25 ",RtQ089502,"Project Management (For the Weeks Ending September 11, 18, 25)", $625.50 ,171318,941192357,TTB,6961,,,,,,,,,,,,
vendor 1042,Feb,2024,6101253203,2024-03-15,16231," $19,147.25 ",SDS9090157,TESA - Payment Gate--# 5 - part payment as per CR002," $4,170.00 ",135150; ICT Scoping Fund,941192122,STH,6962,,,,,,,,,,,,
vendor 1042,Feb,2024,6101253203,2024-03-15,16231," $19,147.25 ",SDS9090192,MNP Incident Response, $208.50 ,215122,311104241,MR,6963,,,,,,,,,,,,
vendor 1005,Jan,2024,6101256862,2024-01-31,23.01.47," $19,792.50 ",SDS9090355,Project-292-Traffic Management System - Implementation," $17,062.50 ",140010,311107403,ZDK,6964,,,,,,,,,,,,
vendor 1005,Jan,2024,6101256862,2024-01-31,23.01.47," $19,792.50 ",SDS9090321,Project-275 - PGT SOA Accounting System Replacement - Scope-1," $2,730.00 ",171293,941192094,FVN,6965,,,,,,,,,,,,
vendor 1005,Feb,2024,6101256862,2024-02-28,23.02.61," $17,907.50 ",SDS9090355,Project-292-Traffic Management System - Implementation," $15,437.50 ",140010,311107403,ZDK,6966,,,,,,,,,,,,
vendor 1005,Feb,2024,6101256862,2024-02-28,23.02.61," $17,907.50 ",SDS9090321,Project-275 - PGT SOA Accounting System Replacement - Scope-1," $2,470.00 ",171293,941192094,FVN,6967,,,,,,,,,,,,
vendor 1030,Feb,2024,6101237961,2024-02-28,4885," $14,050.50 ",SDS9090475,Project-1031 - Hearing Room Tech - Vendor Scope-1," $1,311.00 ",,,,6968,,,,,,,,,,,,
vendor 1030,Feb,2024,6101237961,2024-02-28,4885," $14,050.50 ",SDS9090466,Project-1027 - CRM Salesforce - Scope-1," $2,023.50 ",175243,311107707,HSLL,6969,,,,,,,,,,,,
vendor 1030,Feb,2024,6101237961,2024-02-28,4885," $14,050.50 ",SDS9090560,Project-1058 - Quote PowToon - Scope-1," $6,669.00 ",,,,6970,,,,,,,,,,,,
vendor 1030,Feb,2024,6101237961,2024-02-28,4885," $14,050.50 ",SDS9090621,Project-1084 - Corporate Roadmap," $4,047.00 ",,,,6971,,,,,,,,,,,,
vendor 1030,Jan,2024,6101237961,2024-01-31,4769," $17,356.50 ",SDS9090475,Project-1031 - Hearing Room Tech - Vendor Scope-1," $1,083.00 ",,,,6972,,,,,,,,,,,,
vendor 1030,Jan,2024,6101237961,2024-01-31,4769," $17,356.50 ",SDS9090622,Project-1092 ERP Modernization Intranet Site, $342.00 ,,,,6973,,,,,,,,,,,,
vendor 1030,Jan,2024,6101237961,2024-01-31,4769," $17,356.50 ",SDS9090466,Project-1027 - CRM Salesforce - Scope-1," $4,531.50 ",175243,311107707,HSLL,6974,,,,,,,,,,,,
vendor 1030,Jan,2024,6101237961,2024-01-31,4769," $17,356.50 ",SDS9090560,Project-1058 - Quote PowToon - Scope-1," $6,127.50 ",,,,6975,,,,,,,,,,,,
vendor 1030,Jan,2024,6101237961,2024-01-31,4769," $17,356.50 ",SDS9090621,Project-1084 - Corporate Roadmap," $5,272.50 ",,,,6976,,,,,,,,,,,,
vendor 1030,Dec,2023,6101237961,2023-12-31,4644," $13,252.50 ",SDS9090622,Project-1092 ERP Modernization Intranet Site," $1,795.50 ",,,,6977,,,,,,,,,,,,
vendor 1030,Dec,2023,6101237961,2023-12-31,4644," $13,252.50 ",SDS9090466,Project-1027 - CRM Salesforce - Scope-1," $4,446.00 ",175243,311107707,HSLL,6978,,,,,,,,,,,,
vendor 1030,Dec,2023,6101237961,2023-12-31,4644," $13,252.50 ",SDS9090430,Project-314 - ePledge - Scope-1, $655.50 ,215133,311107463,MR,6979,,,,,,,,,,,,
vendor 1030,Dec,2023,6101237961,2023-12-31,4644," $13,252.50 ",SDS9090560,Project-1058 - Quote PowToon - Scope-1," $2,878.50 ",,,,6980,,,,,,,,,,,,
vendor 1030,Dec,2023,6101237961,2023-12-31,4644," $13,252.50 ",SDS9090621,Project-1084 - Corporate Roadmap," $3,477.00 ",,,,6981,,,,,,,,,,,,
vendor 1005,Jan,2024,6101271336,2024-02-17,CINV2149623," $22,837.50 ",SDS9090215,Student-Aid Backend Integration - Scope-1 (Project-123), $375.00 ,111173,311107266,DRLL,6982,,,,,,,,,,,,
vendor 1005,Jan,2024,6101271336,2024-02-17,CINV2149623," $22,837.50 ",SDS9090450,Project-1020 - Student-Aid Backend Integration Project - Implementation," $2,550.00 ",140548,311107699,ZDT,6983,,,,,,,,,,,,
vendor 1005,Jan,2024,6101271336,2024-02-17,CINV2149623," $22,837.50 ",SDS9090322,Project-277 - LES Replacement and Online Portal - Scope-1," $2,700.00 ",171293,941192095,SKJ,6984,,,,,,,,,,,,
vendor 1005,Jan,2024,6101271336,2024-02-17,CINV2149623," $22,837.50 ",SDS9090374,Project-297 - Appointment Scheduling/ Booking - Scope-1," $5,062.50 ",0,0,DRLL,6985,,,,,,,,,,,,
vendor 1005,Jan,2024,6101271336,2024-02-17,CINV2149623," $22,837.50 ",SDS9090323,Project-279 - Staff Scheduling - Scope-1," $2,737.50 ",171293,941192098,SKJ,6986,,,,,,,,,,,,
vendor 1005,Jan,2024,6101271336,2024-02-17,CINV2149623," $22,837.50 ",SDS9090248,LIM - I - Database SRVs," $4,200.00 ",195006,311107300,SKJ,6987,,,,,,,,,,,,
vendor 1005,Jan,2024,6101271336,2024-02-17,CINV2149623," $22,837.50 ",SDS9090239,PRISM - Request for SRV," $5,212.50 ",930085236,311107261,SKJ,6988,,,,,,,,,,,,
vendor 1005,Feb,2024,6101271336,2024-02-28,CINV2181535," $20,662.50 ",SDS9090450,Project-1020 - Student-Aid Backend Integration Project - Implementation," $4,725.00 ",140548,311107699,ZDT,6989,,,,,,,,,,,,
