Vendor,Month,Year,PO#,Invoice Date,Invoice#, total Invoice Amt ,TRS,Project, Amount ,Cost Centre,Order#,Dept
vendor 1005,Nov,2021,4501219250,2021-11-30,21.11.52," $19,792.50 ",SDS7090300,PDO-263 - PROMPT 2008 SQL Server Database Upgrade - Scoping," $1,755.00 ",165155,300007441,FIN
vendor 1005,Nov,2021,4501219250,2021-11-30,21.11.52," $19,792.50 ",SDS7090309,PDO-267 - MOGWIS System Replacement - Scoping," $4,582.50 ",171293,930092083,ARD
vendor 1005,Nov,2021,4501219250,2021-11-30,21.11.52," $19,792.50 ",SDS7090260,PDO-248-Inmate Trust Accounting System Replacement - Scoping," $3,835.00 ",195112,300007506,JUS
vendor 1005,Nov,2021,4501227464,2021-11-30,21.11.53," $22,837.50 ",SDS7090149,VetLab GP Dynamics Upgrade - Implementation (PDO215)," $1,912.50 ",110508,300007249,ARD
vendor 1005,Nov,2021,4501227464,2021-11-30,21.11.53," $22,837.50 ",SDS7090308,PDO-264 - CYS PurelyHR - Scoping, $150.00 ,160635,300007443,FAM
vendor 1005,Nov,2021,4501227464,2021-11-30,21.11.53," $22,837.50 ",SDS7090239,PRISM Phase 1 Implementation Project - PDO242," $3,562.50 ",171194,300007261,JUS
vendor 1005,Nov,2021,4501227464,2021-11-30,21.11.53," $22,837.50 ",SDS7090322,PDO-278 - Chief Medical Examiner System Upgrade Replace - Scoping," $4,237.50 ",171293,930092095,JUS
vendor 1005,Nov,2021,4501227464,2021-11-30,21.11.53," $22,837.50 ",SDS7090323,PDO-280 - Victim of Crime Compensation Application Replacement - Scoping," $4,275.00 ",171293,930092098,JUS
vendor 1005,Nov,2021,4501227464,2021-11-30,21.11.53," $22,837.50 ",SDS7090324,PDO-282 - Boilers and Elevators: Project Reset - Scoping," $4,125.00 ",171293,930092099,MR
vendor 1005,Nov,2021,4501227464,2021-11-30,21.11.53," $22,837.50 ",SDS7090356,PDO-294 - Masterpiece Regular Maintenance - Scoping," $1,050.00 ",171318,0,FAM
vendor 1005,Nov,2021,4501227464,2021-11-30,21.11.53," $22,837.50 ",SDS7090248,M3P Vitality Upgrade - Implementation Phase - PDO-245," $3,525.00 ",195006,300007300,JUS
vendor 1005,Nov,2021,4501219530,2021-11-30,21.11.61," $24,430.00 ",SDS7090215,Taxes and Royalty Calculator-PDO-233," $2,730.00 ",111173,300007266,ARD
vendor 1005,Nov,2021,4501219530,2021-11-30,21.11.61," $24,430.00 ",SDS7089753,AGR - Replace VetLab," $8,295.00 ",111508,300007186,AGR
vendor 1005,Nov,2021,4501219530,2021-11-30,21.11.61," $24,430.00 ",SDS7090173,Companies Online 2008 SQL Server and Win. OS Upgrade - PDO-222," $1,120.00 ",171194,300007279,FIN
vendor 1005,Nov,2021,4501219530,2021-11-30,21.11.61," $24,430.00 ",SDS7090260,PDO-248-Inmate Trust Accounting System Replacement - Scoping," $2,590.00 ",195112,300007506,JUS
vendor 1005,Nov,2021,4501219530,2021-11-30,21.11.61," $24,430.00 ",SDS7090192,Mobile Assessment Interface - PDO-229, $700.00 ,215122,300004241,MR
vendor 1005,Nov,2021,4501219530,2021-11-30,21.11.61," $24,430.00 ",SDS7089160,Grants Portal - Scoping, $560.00 ,215347,300007269,MR
vendor 1005,Nov,2021,4501219530,2021-11-30,21.11.61," $24,430.00 ",SDS7090232,Emerx Enterprise - PDO-239," $3,535.00 ",215746,300007508,MR
vendor 1005,Nov,2021,4501219530,2021-11-30,21.11.61," $24,430.00 ",SDS7090191,Student Records Management System - PDO-228," $1,610.00 ",215748,300007509,MR
vendor 1005,Nov,2021,4501227462,2021-11-30,21.11.62," $19,031.25 ",SDS7090157,MIRA Vitality Replacement - PDO-125," $10,531.25 ",135150,930092122,SCH
vendor 1005,Nov,2021,4501227462,2021-11-30,21.11.62," $19,031.25 ",SDS7090278,PDO-256 - WIFI in EPR Shelters - Scoping," $2,250.00 ",160781,300007503,FAM
vendor 1005,Nov,2021,4501227462,2021-11-30,21.11.62," $19,031.25 ",SDS7090264,PDO-250-CUPE Payroll Conversion-Scoping," $2,218.75 ",171318,300007041,FIN
vendor 1005,Nov,2021,4501227462,2021-11-30,21.11.62," $19,031.25 ",SDS7090394,PMO-310 - PHIMS Project - Scoping, $687.50 ,175828,300007481,MHSC
vendor 1005,Nov,2021,4501227462,2021-11-30,21.11.62," $19,031.25 ",SDS7090172,Cloud Hosting for WebEOC - PDO-221," $1,531.25 ",181314,300007260,MI
vendor 1005,Nov,2021,4501227462,2021-11-30,21.11.62," $19,031.25 ",SDS7090122,FIN-Envista ARM & Web Vitality Upgrade and Maintenance," $1,812.50 ",205344,300007049,CC
vendor 1005,Nov,2021,4501236717,2021-11-30,21.11.64," $6,851.25 ",SDS7089941,ERP Modernization (PDO-179)," $6,851.25 ",171225,100013663,BTT
vendor 1005,Dec,2021,4501226300,2021-12-31,21.12.01," $13,195.00 ",SDS7090343,PDO-288 - Server Analysis for Francophone Affairs - Scoping," $2,730.00 ",161017,161017,FAM
vendor 1005,Dec,2021,4501226300,2021-12-31,21.12.01," $13,195.00 ",SDS7090300,PDO-263 - PROMPT 2008 SQL Server Database Upgrade - Scoping," $5,250.00 ",165155,300007441,FIN
vendor 1005,Dec,2021,4501226300,2021-12-31,21.12.01," $13,195.00 ",SDS7090314,PDO-272 - SAMIN Business Intelligence Application - Scoping," $2,835.00 ",171293,930092092,FAM
vendor 1005,Dec,2021,4501226300,2021-12-31,21.12.01," $13,195.00 ",SDS7090373,PDO-297 - Appointment Scheduling/ Booking - Scoping," $2,380.00 ",171318,300007461,EDJ
vendor 1005,Dec,2021,4501227464,2021-12-31,21.12.02," $14,137.50 ",SDS7090308,PDO-264 - CYS PurelyHR - Scoping, $600.00 ,160635,300007443,FAM
vendor 1005,Dec,2021,4501227464,2021-12-31,21.12.02," $14,137.50 ",SDS7090239,PRISM Phase 1 Implementation Project - PDO242," $2,175.00 ",171194,300007261,JUS
vendor 1005,Dec,2021,4501227464,2021-12-31,21.12.02," $14,137.50 ",SDS7090322,PDO-278 - Chief Medical Examiner System Upgrade Replace - Scoping," $2,400.00 ",171293,930092095,JUS
vendor 1005,Dec,2021,4501227464,2021-12-31,21.12.02," $14,137.50 ",SDS7090323,PDO-280 - Victim of Crime Compensation Application Replacement - Scoping," $2,250.00 ",171293,930092098,JUS
vendor 1005,Dec,2021,4501227464,2021-12-31,21.12.02," $14,137.50 ",SDS7090324,PDO-282 - Boilers and Elevators: Project Reset - Scoping," $2,437.50 ",171293,930092099,MR
vendor 1005,Dec,2021,4501227464,2021-12-31,21.12.02," $14,137.50 ",SDS7090356,PDO-294 - Masterpiece Regular Maintenance - Scoping," $1,875.00 ",171318,0,FAM
vendor 1005,Dec,2021,4501227464,2021-12-31,21.12.02," $14,137.50 ",SDS7090248,M3P Vitality Upgrade - Implementation Phase - PDO-245," $2,400.00 ",195006,300007300,JUS
vendor 1005,Dec,2021,4501219250,2021-12-31,21.12.04," $12,252.50 ",SDS7090230,Animal Welfare Case Management System - PDO238," $2,697.50 ",110889,300007263,ARD
vendor 1005,Dec,2021,4501219250,2021-12-31,21.12.04," $12,252.50 ",SDS7090215,Taxes and Royalty Calculator-PDO-233," $2,047.50 ",111173,300007266,ARD
vendor 1005,Dec,2021,4501219250,2021-12-31,21.12.04," $12,252.50 ",SDS7090343,PDO-288 - Server Analysis for Francophone Affairs - Scoping," $1,397.50 ",161017,161017,FAM
vendor 1005,Dec,2021,4501219250,2021-12-31,21.12.04," $12,252.50 ",SDS7090300,PDO-263 - PROMPT 2008 SQL Server Database Upgrade - Scoping, $910.00 ,165155,300007441,FIN
vendor 1005,Dec,2021,4501219250,2021-12-31,21.12.04," $12,252.50 ",SDS7090309,PDO-267 - MOGWIS System Replacement - Scoping," $2,925.00 ",171293,930092083,ARD
vendor 1005,Dec,2021,4501219250,2021-12-31,21.12.04," $12,252.50 ",SDS7090260,PDO-248-Inmate Trust Accounting System Replacement - Scoping," $2,275.00 ",195112,300007506,JUS
vendor 1005,Dec,2021,4501225189,2021-12-23,21.12.06," $13,666.25 ",CIO7090054,Microsoft 365 Project - Phase 2 (PDO-202)," $13,666.25 ",171225,930088172,BTT
vendor 1005,Dec,2021,4501231074,2021-12-31,21.12.08," $10,838.75 ",CIO7090333,Cyber Risk Reduction Program 2021-22," $10,838.75 ",171225,100013962,BTT
vendor 1005,Dec,2021,4501222431,2021-12-31,21.12.11," $12,723.75 ",CIO7090333,Cyber Risk Reduction Program 2021-22," $10,530.00 ",171225,100013962,BTT
vendor 1005,Dec,2021,4501222431,2021-12-31,21.12.11," $12,723.75 ",SDS7090226,2021 - Special 1 - PDO-236," $2,193.75 ",171318,930092498,BTT
vendor 1005,Dec,2021,4501256862,2021-12-31,21.12.12," $12,252.50 ",SDS7090355,PDO-293 - Provincial Student Information System - Scoping," $3,380.00 ",140010,300007403,EDU
vendor 1005,Dec,2021,4501256862,2021-12-31,21.12.12," $12,252.50 ",SDS7090313,PDO-268 -  Software Asset Management Solution - Scoping," $4,225.00 ",171293,930092086,CEN
vendor 1005,Dec,2021,4501256862,2021-12-31,21.12.12," $12,252.50 ",SDS7090321,PDO-276 - PGT Trust Accounting System Replacement," $2,112.50 ",171293,930092094,FIN
vendor 1005,Dec,2021,4501256862,2021-12-31,21.12.12," $12,252.50 ",SDS7090407,PMO-373 - D4H Interoperability - Scoping," $1,267.50 ",215746,0,MR
vendor 1005,Dec,2021,4501228080,2021-12-31,21.12.16," $21,315.00 ",SDS7089877,Treasury Management System Scoping (PDO-172)," $1,575.00 ",165039,300007504,FIN
vendor 1005,Dec,2021,4501228080,2021-12-31,21.12.16," $21,315.00 ",SDS7090314,PDO-272 - SAMIN Business Intelligence Application - Scoping," $2,310.00 ",171293,930092092,FAM
vendor 1005,Dec,2021,4501228080,2021-12-31,21.12.16," $21,315.00 ",CIO7080641,Enterprise Architecture," $17,430.00 ",171318,930092584,BTT
vendor 1005,Dec,2021,4501219248,2021-12-31,21.12.25," $12,723.75 ",SDS7090308,PDO-264 - CYS PurelyHR - Scoping, $506.25 ,160635,300007443,FAM
vendor 1005,Dec,2021,4501219248,2021-12-31,21.12.25," $12,723.75 ",SDS7090173,Companies Online 2008 SQL Server and Win. OS Upgrade - PDO-222," $1,957.50 ",171194,300007279,FIN
vendor 1005,Dec,2021,4501219248,2021-12-31,21.12.25," $12,723.75 ",SDS7089357,TCF134 - Robotic Process Automation DI, $540.00 ,214347,930091955,FIN
vendor 1005,Dec,2021,4501222275,2021-12-31,21.12.28," $11,020.00 ",CIO7080621,Procurement - Services," $11,020.00 ",171318,930092701,BTT
vendor 1005,Dec,2021,4501228086,2021-12-31,21.12.32," $13,195.00 ",SDS7090393,PDO-286 - Vital Statistics Online Registration of Vital Events - Scoping," $4,900.00 ",171293,100014208,FIN
vendor 1005,Dec,2021,4501228086,2021-12-31,21.12.32," $13,195.00 ",SDS7090311,PDO-266 - Decision Support System for Animal Emergencies - Scoping," $2,940.00 ",171293,930092081,ARD
vendor 1005,Dec,2021,4501228086,2021-12-31,21.12.32," $13,195.00 ",SDS7090312,PDO-269 - Customer Relationship Case Management Platform - Scoping," $4,935.00 ",171293,930092085,CEN
vendor 1005,Dec,2021,4501228086,2021-12-31,21.12.32," $13,195.00 ",SDS7090337,PDO-285 - Justice Phone System - Scoping, $420.00 ,195113,195113,JUS
vendor 1005,Dec,2021,4501235210,2021-12-31,21.12.47," $11,126.25 ",SDS7090342,PDO-287- FIPPA Solution Updated - Scoping, $230.00 ,165155,165155,FIN
vendor 1005,Dec,2021,4501235210,2021-12-31,21.12.47," $11,126.25 ",SDS7090373,PDO-297 - Appointment Scheduling/ Booking - Scoping," $3,133.75 ",171318,300007461,EDJ
vendor 1005,Dec,2021,4501235210,2021-12-31,21.12.47," $11,126.25 ",SDS7090264,PDO-250-CUPE Payroll Conversion-Scoping," $6,267.50 ",171318,300007041,FIN
vendor 1005,Dec,2021,4501223626,2021-12-31,21.12.49," $19,045.00 ",SDS7090387,SAP - ABAP," $19,045.00 ",171318,0,BTT
vendor 1005,Dec,2021,4501222260,2021-12-31,21.12.52," $22,050.00 ",SDS7090226,2021 - Special 1 - PDO-236," $22,050.00 ",171318,930092498,BTT
vendor 1005,Dec,2021,4501227462,2021-12-31,21.12.58," $15,281.25 ",SDS7090157,MIRA Vitality Replacement - PDO-125," $9,125.00 ",135150,930092122,SCH
vendor 1005,Dec,2021,4501227462,2021-12-31,21.12.58," $15,281.25 ",SDS7090278,PDO-256 - WIFI in EPR Shelters - Scoping," $2,906.25 ",160781,300007503,FAM
vendor 1005,Dec,2021,4501227462,2021-12-31,21.12.58," $15,281.25 ",SDS7090264,PDO-250-CUPE Payroll Conversion-Scoping," $1,625.00 ",171318,300007041,FIN
vendor 1005,Dec,2021,4501227462,2021-12-31,21.12.58," $15,281.25 ",SDS7090172,Cloud Hosting for WebEOC - PDO-221, $812.50 ,181314,300007260,MI
vendor 1005,Dec,2021,4501227462,2021-12-31,21.12.58," $15,281.25 ",SDS7090122,FIN-Envista ARM & Web Vitality Upgrade and Maintenance, $812.50 ,205344,300007049,CC
vendor 1005,Dec,2021,4501209279,2021-12-31,21.12.69," $13,292.50 ",SDS7090121,FIN - PBX System Replacement - Scoping (PDO-212), $-   ,160207,300007216,FAM
vendor 1005,Dec,2021,4501236718,2021-12-31,21.12.69," $13,292.50 ",SDS7090121,FIN - PBX System Replacement - Scoping (PDO-212), $552.50 ,160207,300007216,FAM
vendor 1005,Dec,2021,4501209279,2021-12-31,21.12.69," $13,292.50 ",SDS7090356,PDO-294 - Masterpiece Regular Maintenance - Scoping, $195.00 ,171194,0,FAM
vendor 1005,Dec,2021,4501209279,2021-12-31,21.12.69," $13,292.50 ",SDS7090404,PMO-372-Crown Land Registry System Merger - Scoping, $-   ,171236,0,CEN
vendor 1005,Dec,2021,4501236718,2021-12-31,21.12.69," $13,292.50 ",SDS7090404,PMO-372-Crown Land Registry System Merger - Scoping, $682.50 ,171236,0,CEN
vendor 1005,Dec,2021,4501236718,2021-12-31,21.12.69," $13,292.50 ",SDS7090356,PDO-294 - Masterpiece Regular Maintenance - Scoping," $2,145.00 ",171318,0,FAM
vendor 1005,Dec,2021,4501209279,2021-12-31,21.12.69," $13,292.50 ",SDS7090394,PMO-310 - PHIMS Project - Scoping," $1,105.00 ",175828,300007481,MHSC
vendor 1005,Dec,2021,4501236718,2021-12-31,21.12.69," $13,292.50 ",SDS7090394,PMO-310 - PHIMS Project - Scoping," $2,210.00 ",175828,300007481,MHSC
vendor 1005,Dec,2021,4501209279,2021-12-31,21.12.69," $13,292.50 ",SDS7090263,PDO-249-Maximizer Upgrade UAT and PRD Environments, $195.00 ,195344,300007507,JUS
vendor 1005,Dec,2021,4501236718,2021-12-31,21.12.69," $13,292.50 ",SDS7090263,PDO-249-Maximizer Upgrade UAT and PRD Environments," $1,560.00 ",195344,300007507,JUS
vendor 1005,Dec,2021,4501236717,2021-12-31,21.12.75," $2,936.25 ",SDS7089941,ERP Modernization (PDO-179)," $2,936.25 ",171225,100013663,BTT
vendor 1005,Dec,2021,4501222219,2021-12-31,21.12.76," $10,838.75 ",SDS7090340,ProofPoint," $10,033.75 ",171318,930092863,BTT
vendor 1005,Dec,2021,4501222219,2021-12-31,21.12.76," $10,838.75 ",SDS7090341,Cloud Management Gateway (CGM), $805.00 ,171318,930092864,BTT
vendor 1005,Dec,2021,4501234341,2021-12-31,21.12.80," $13,970.00 ",SDS7081277,SFA SFAIS Enhancements," $13,970.00 ",250163,300007174,EDT
vendor 1005,Dec,2021,4501219530,2021-12-31,21.12.81," $11,865.00 ",SDS7089753,AGR - Replace VetLab," $1,400.00 ",111508,300007186,AGR
vendor 1005,Dec,2021,4501219530,2021-12-31,21.12.81," $11,865.00 ",SDS7090173,Companies Online 2008 SQL Server and Win. OS Upgrade - PDO-222," $1,470.00 ",171194,300007279,FIN
vendor 1005,Dec,2021,4501219530,2021-12-31,21.12.81," $11,865.00 ",SDS7090260,PDO-248-Inmate Trust Accounting System Replacement - Scoping, $140.00 ,195112,300007506,JUS
vendor 1005,Dec,2021,4501219530,2021-12-31,21.12.81," $11,865.00 ",SDS7090192,Mobile Assessment Interface - PDO-229," $1,925.00 ",215122,300004241,MR
vendor 1005,Dec,2021,4501219530,2021-12-31,21.12.81," $11,865.00 ",SDS7089160,Grants Portal - Scoping," $3,535.00 ",215347,300007269,MR
vendor 1005,Dec,2021,4501219530,2021-12-31,21.12.81," $11,865.00 ",SDS7090232,Emerx Enterprise - PDO-239," $1,015.00 ",215746,300007508,MR
vendor 1005,Dec,2021,4501219530,2021-12-31,21.12.81," $11,865.00 ",SDS7090191,Student Records Management System - PDO-228," $1,260.00 ",215748,300007509,MR
vendor 1005,Dec,2021,4501237948,2021-12-31,21.12.84," $10,512.50 ",SDS7089877,Treasury Management System Scoping (PDO-172)," $3,262.50 ",165039,300007504,FIN
vendor 1005,Dec,2021,4501237948,2021-12-31,21.12.84," $10,512.50 ",SDS7090406,PMO-369 - SAP Training Services - Scoping," $2,175.00 ",171193,0,CEN
vendor 1005,Dec,2021,4501237948,2021-12-31,21.12.84," $10,512.50 ",SDS7090105,Courts Video Conferencing Enhancements - Scoping (PDO-203)," $5,075.00 ",195403,300007217,JUS
vendor 1005,Dec,2021,4501237946,2021-12-31,21.12-51," $17,400.00 ",CIO7090333,Cyber Risk Reduction Program 2021-22," $17,400.00 ",171225,100013962,BTT
vendor 1005,Jan,2021,4501180578,2021-01-31,21/01/34," $21,140.00 ",SDS7089963,Student-Aid Backend Integration - Scoping (PDO-123)," $9,275.00 ",140548,300007202,EDT
vendor 1005,Jan,2021,4501180578,2021-01-31,21/01/34," $21,140.00 ",SDS7089620,QE 2450 Gentax Upgrade," $5,145.00 ",165135,300007182,FIN
vendor 1005,Jan,2021,4501180578,2021-01-31,21/01/34," $21,140.00 ",SDS7089884,Security Updates Related to File Uploads (PDO-173)," $6,720.00 ",171318,930092442,BTT
vendor 1005,Feb,2021,4501206100,2021-02-28,21/02/18," $17,907.50 ",SDS7090160,Interim Solution for Financial Consolidation - PDO-223," $7,702.50 ",165031,300007052,FIN
vendor 1005,Feb,2021,4501206100,2021-02-28,21/02/18," $17,907.50 ",SDS7090155,HSIF Company Code Merge to MBPG - PDO-195," $5,622.50 ",165127,300007236,FIN
vendor 1005,Feb,2021,4501206100,2021-02-28,21/02/18," $17,907.50 ",SDS7089754,JUS -  Audio to Text," $4,582.50 ",195276,300007187,JUS
vendor 1022,Feb,2021,4501214136,2021-03-01,21-2930677-86," $17,907.50 ",SDS7090229,VetLab Upgrade - PDO237," $1,170.00 ",110508,300007301,ARD
vendor 1022,Feb,2021,4501214136,2021-03-01,21-2930677-86," $17,907.50 ",SDS7090230,Animal Welfare Case Management System - PDO238," $3,640.00 ",110889,300007263,ARD
vendor 1022,Feb,2021,4501214136,2021-03-01,21-2930677-86," $17,907.50 ",SDS7090215,Taxes and Royalty Calculator-PDO-233," $7,085.00 ",111173,300007266,ARD
vendor 1022,Feb,2021,4501214136,2021-03-01,21-2930677-86," $17,907.50 ",SDS7090211,Migrate Posse Client Server into Winchestor Version - PDO-231," $6,012.50 ",165155,300007058,FIN
vendor 1022,Mar,2021,4501214136,2021-04-06,21-3330973-45," $21,677.50 ",SDS7090230,Animal Welfare Case Management System - PDO238," $6,467.50 ",110889,300007263,ARD
vendor 1022,Mar,2021,4501214136,2021-04-06,21-3330973-45," $21,677.50 ",SDS7090215,Taxes and Royalty Calculator-PDO-233," $6,337.50 ",111173,300007266,ARD
vendor 1022,Mar,2021,4501214136,2021-04-06,21-3330973-45," $21,677.50 ",SDS7090211,Migrate Posse Client Server into Winchestor Version - PDO-231," $6,272.50 ",165155,300007058,FIN
vendor 1022,Mar,2021,4501214136,2021-04-06,21-3330973-45," $21,677.50 ",SDS7090260,PDO-248-Inmate Trust Accounting System Replacement - Scoping," $2,600.00 ",195112,300007506,JUS
vendor 1023,Apr,2021,4501214136,2021-05-31,21-4231179.55," $18,850.00 ",SDS7090230,Animal Welfare Case Management System - PDO238," $4,582.50 ",110889,300007263,ARD
vendor 1023,Apr,2021,4501214136,2021-05-31,21-4231179.55," $18,850.00 ",SDS7090215,Taxes and Royalty Calculator-PDO-233," $4,875.00 ",111173,300007266,ARD
vendor 1023,Apr,2021,4501214136,2021-05-31,21-4231179.55," $18,850.00 ",SDS7090211,Migrate Posse Client Server into Winchestor Version - PDO-231," $4,680.00 ",165155,300007058,FIN
vendor 1023,Apr,2021,4501214136,2021-05-31,21-4231179.55," $18,850.00 ",SDS7090260,PDO-248-Inmate Trust Accounting System Replacement - Scoping," $4,712.50 ",195112,300007506,JUS
vendor 1023,Jul,2021,4501214136,2021-08-04,21-4431433-99, $942.50 ,SDS7090230,Animal Welfare Case Management System - PDO238, $227.50 ,110889,300007263,ARD
vendor 1023,Jul,2021,4501214136,2021-08-04,21-4431433-99, $942.50 ,SDS7090215,Taxes and Royalty Calculator-PDO-233, $227.50 ,111173,300007266,ARD
vendor 1023,Jul,2021,4501214136,2021-08-04,21-4431433-99, $942.50 ,SDS7090211,Migrate Posse Client Server into Winchestor Version - PDO-231, $227.50 ,165155,300007058,FIN
vendor 1023,Jul,2021,4501214136,2021-08-04,21-4431433-99, $942.50 ,SDS7090260,PDO-248-Inmate Trust Accounting System Replacement - Scoping, $260.00 ,195112,300007506,JUS
vendor 1023,May,2021,4501214136,2021-06-04,21-6831157-83," $18,850.00 ",SDS7090230,Animal Welfare Case Management System - PDO238," $4,257.50 ",110889,300007263,ARD
vendor 1023,May,2021,4501214136,2021-06-04,21-6831157-83," $18,850.00 ",SDS7090215,Taxes and Royalty Calculator-PDO-233," $5,102.50 ",111173,300007266,ARD
vendor 1023,May,2021,4501214136,2021-06-04,21-6831157-83," $18,850.00 ",SDS7090211,Migrate Posse Client Server into Winchestor Version - PDO-231," $4,420.00 ",165155,300007058,FIN
vendor 1023,May,2021,4501214136,2021-06-04,21-6831157-83," $18,850.00 ",SDS7090260,PDO-248-Inmate Trust Accounting System Replacement - Scoping," $5,070.00 ",195112,300007506,JUS
vendor 1023,Jun,2021,4501214136,2021-07-13,21-7831257-84," $20,735.00 ",SDS7090230,Animal Welfare Case Management System - PDO238," $5,005.00 ",110889,300007263,ARD
vendor 1023,Jun,2021,4501214136,2021-07-13,21-7831257-84," $20,735.00 ",SDS7090215,Taxes and Royalty Calculator-PDO-233," $5,395.00 ",111173,300007266,ARD
vendor 1023,Jun,2021,4501214136,2021-07-13,21-7831257-84," $20,735.00 ",SDS7090211,Migrate Posse Client Server into Winchestor Version - PDO-231," $5,102.50 ",165155,300007058,FIN
vendor 1023,Jun,2021,4501214136,2021-07-13,21-7831257-84," $20,735.00 ",SDS7090260,PDO-248-Inmate Trust Accounting System Replacement - Scoping," $5,232.50 ",195112,300007506,JUS
vendor 1022,Jan,2021,4501214136,2021-02-06,21-7930575-611," $7,540.00 ",SDS7090229,VetLab Upgrade - PDO237, $260.00 ,110508,300007301,ARD
vendor 1022,Jan,2021,4501214136,2021-02-06,21-7930575-611," $7,540.00 ",SDS7090230,Animal Welfare Case Management System - PDO238, $260.00 ,110889,300007263,ARD
vendor 1022,Jan,2021,4501214136,2021-02-06,21-7930575-611," $7,540.00 ",SDS7090215,Taxes and Royalty Calculator-PDO-233," $3,412.50 ",111173,300007266,ARD
vendor 1022,Jan,2021,4501214136,2021-02-06,21-7930575-611," $7,540.00 ",SDS7090211,Migrate Posse Client Server into Winchestor Version - PDO-231," $3,607.50 ",165155,300007058,FIN
vendor 1005,Jan,2022,4501222275,2022-01-31,22.01.03," $13,775.00 ",CIO7080621,Procurement - Services," $13,775.00 ",171318,930092701,BTT
